idx,src,dst,time,dst_idx,ext_roll
2211,28,125,53,170,0
2212,29,126,53,171,0
2213,68,164,53,175,0
2214,30,127,53,182,0
2215,31,128,53,178,0
2216,33,130,53,194,0
2217,52,152,53,192,0
2218,56,156,53,193,0
2219,34,131,53,198,0
2220,35,133,53,209,0
2221,37,145,53,32,0
2222,0,97,54,5,0
2223,38,136,54,8,0
2224,2,99,54,15,0
2225,3,100,54,24,0
2226,47,146,54,21,0
2227,4,101,54,30,0
2228,54,154,54,29,0
2229,5,102,54,25,0
2230,6,103,54,38,0
2231,7,104,54,36,0
2232,8,105,54,39,0
2233,88,176,54,40,0
2234,9,106,54,43,0
2235,10,107,54,46,0
2236,11,108,54,48,0
2237,48,148,54,59,0
2238,40,138,54,65,0
2239,12,109,54,68,0
2240,14,111,54,71,0
2241,15,112,54,70,0
2242,16,113,54,83,0
2243,17,114,54,89,0
2244,18,115,54,88,0
2245,19,116,54,99,0
2246,49,149,54,102,0
2247,42,140,54,106,0
2248,20,117,54,119,0
2249,21,118,54,125,0
2250,61,159,54,128,0
2251,22,119,54,131,0
2252,83,173,54,127,0
2253,23,120,54,124,0
2254,24,121,54,140,0
2255,25,122,54,138,0
2256,26,123,54,136,0
2257,51,151,54,154,0
2258,28,125,54,170,0
2259,29,126,54,171,0
2260,30,127,54,182,0
2261,45,143,54,180,0
2262,31,128,54,178,0
2263,32,129,54,191,0
2264,33,130,54,194,0
2265,52,152,54,192,0
2266,56,156,54,193,0
2267,34,131,54,198,0
2268,35,133,54,209,0
2269,37,135,54,27,0
2270,0,97,55,5,0
2271,38,136,55,8,0
2272,2,99,55,15,0
2273,4,101,55,30,0
2274,54,154,55,29,0
2275,5,102,55,25,0
2276,6,103,55,38,0
2277,8,105,55,39,0
2278,9,106,55,43,0
2279,10,107,55,46,0
2280,11,108,55,48,0
2281,48,148,55,59,0
2282,40,138,55,65,0
2283,12,109,55,68,0
2284,13,110,55,69,0
2285,14,111,55,71,0
2286,67,163,55,67,0
2287,15,112,55,70,0
2288,16,113,55,83,0
2289,17,114,55,89,0
2290,18,115,55,88,0
2291,19,116,55,99,0
2292,74,167,55,112,0
2293,20,117,55,119,0
2294,21,118,55,125,0
2295,61,159,55,128,0
2296,22,119,55,131,0
2297,23,120,55,124,0
2298,24,121,55,140,0
2299,25,122,55,138,0
2300,27,124,55,158,0
2301,28,125,55,170,0
2302,29,126,55,171,0
2303,45,143,55,180,0
2304,31,128,55,178,0
2305,32,129,55,191,0
2306,33,130,55,194,0
2307,52,152,55,192,0
2308,34,131,55,198,0
2309,35,133,55,209,0
2310,37,135,55,27,0
2311,37,145,55,32,0
2312,0,97,56,5,0
2313,53,153,56,6,0
2314,2,99,56,15,0
2315,47,146,56,21,0
2316,4,101,56,30,0
2317,54,154,56,29,0
2318,5,102,56,25,0
2319,6,103,56,38,0
2320,7,104,56,36,0
2321,8,105,56,39,0
2322,9,106,56,43,0
2323,10,107,56,46,0
2324,11,108,56,48,0
2325,48,148,56,59,0
2326,40,138,56,65,0
2327,12,109,56,68,0
2328,13,110,56,69,0
2329,14,111,56,71,0
2330,15,112,56,70,0
2331,16,113,56,83,0
2332,17,114,56,89,0
2333,55,155,56,90,0
2334,89,177,56,84,0
2335,18,115,56,88,0
2336,41,139,56,101,0
2337,19,116,56,99,0
2338,49,149,56,102,0
2339,42,140,56,106,0
2340,20,117,56,119,0
2341,21,118,56,125,0
2342,22,119,56,131,0
2343,23,120,56,124,0
2344,50,150,56,141,0
2345,28,125,56,170,0
2346,29,126,56,171,0
2347,30,127,56,182,0
2348,45,143,56,180,0
2349,31,128,56,178,0
2350,32,129,56,191,0
2351,33,130,56,194,0
2352,52,152,56,192,0
2353,34,131,56,198,0
2354,35,133,56,209,0
2355,37,135,56,27,0
2356,0,97,57,5,0
2357,3,100,57,24,0
2358,4,101,57,30,0
2359,6,103,57,38,0
2360,7,104,57,36,0
2361,8,105,57,39,0
2362,9,106,57,43,0
2363,10,107,57,46,0
2364,11,108,57,48,0
2365,84,160,57,57,0
2366,48,148,57,59,0
2367,40,138,57,65,0
2368,12,109,57,68,0
2369,14,111,57,71,0
2370,15,112,57,70,0
2371,16,113,57,83,0
2372,17,114,57,89,0
2373,18,115,57,88,0
2374,19,116,57,99,0
2375,49,149,57,102,0
2376,22,119,57,131,0
2377,23,120,57,124,0
2378,24,121,57,140,0
2379,25,122,57,138,0
2380,28,125,57,170,0
2381,29,126,57,171,0
2382,33,130,57,194,0
2383,52,152,57,192,0
2384,34,131,57,198,0
2385,46,144,57,206,0
2386,37,135,57,27,0
2387,37,145,57,32,0
2388,0,97,58,5,0
2389,38,136,58,8,0
2390,2,99,58,15,0
2391,3,100,58,24,0
2392,4,101,58,30,0
2393,54,154,58,29,0
2394,6,103,58,38,0
2395,7,104,58,36,0
2396,57,157,58,34,0
2397,9,106,58,43,0
2398,10,107,58,46,0
2399,84,160,58,57,0
2400,48,148,58,59,0
2401,40,138,58,65,0
2402,12,109,58,68,0
2403,13,110,58,69,0
2404,14,111,58,71,0
2405,15,112,58,70,0
2406,77,169,58,76,0
2407,17,114,58,89,0
2408,18,115,58,88,0
2409,41,139,58,101,0
2410,82,116,58,99,0
2411,49,149,58,102,0
2412,20,117,58,119,0
2413,22,119,58,131,0
2414,23,120,58,124,0
2415,24,121,58,140,0
2416,25,122,58,138,0
2417,50,150,58,141,0
2418,51,151,58,154,0
2419,28,125,58,170,0
2420,29,126,58,171,0
2421,30,127,58,182,0
2422,32,129,58,191,0
2423,33,130,58,194,0
2424,52,152,58,192,0
2425,34,131,58,198,0
2426,35,133,58,209,0
2427,37,135,58,27,0
2428,37,145,58,32,0
2429,0,97,59,5,0
2430,53,153,59,6,0
2431,38,136,59,8,0
2432,2,99,59,15,0
2433,3,100,59,24,0
2434,4,101,59,30,0
2435,54,154,59,29,0
2436,6,103,59,38,0
2437,7,104,59,36,0
2438,39,137,59,33,0
2439,88,176,59,40,0
2440,9,106,59,43,0
2441,10,107,59,46,0
2442,11,108,59,48,0
2443,48,148,59,59,0
2444,40,138,59,65,0
2445,12,109,59,68,0
2446,14,111,59,71,0
2447,15,112,59,70,0
2448,16,113,59,83,0
2449,17,114,59,89,0
2450,89,177,59,84,0
2451,18,115,59,88,0
2452,19,116,59,99,0
2453,49,149,59,102,0
2454,74,167,59,112,0
2455,20,117,59,119,0
2456,22,119,59,131,0
2457,23,120,59,124,0
2458,24,121,59,140,0
2459,25,122,59,138,0
2460,50,150,59,141,0
2461,26,123,59,136,0
2462,44,142,59,159,0
2463,51,151,59,154,0
2464,28,125,59,170,0
2465,29,126,59,171,0
2466,30,127,59,182,0
2467,31,128,59,178,0
2468,32,129,59,191,0
2469,33,130,59,194,0
2470,56,156,59,193,0
2471,34,131,59,198,0
2472,35,133,59,209,0
2473,37,135,59,27,0
2474,37,145,59,32,0
2475,3,100,60,24,0
2476,4,101,60,30,0
2477,54,154,60,29,0
2478,5,102,60,25,0
2479,6,103,60,38,0
2480,7,104,60,36,0
2481,8,105,60,39,0
2482,9,106,60,43,0
2483,10,107,60,46,0
2484,11,108,60,48,0
2485,48,148,60,59,0
2486,40,138,60,65,0
2487,12,109,60,68,0
2488,14,111,60,71,0
2489,67,163,60,67,0
2490,16,113,60,83,0
2491,17,114,60,89,0
2492,89,177,60,84,0
2493,18,115,60,88,0
2494,19,116,60,99,0
2495,20,117,60,119,0
2496,21,118,60,125,0
2497,22,119,60,131,0
2498,23,120,60,124,0
2499,43,141,60,129,0
2500,24,121,60,140,0
2501,50,150,60,141,0
2502,26,123,60,136,0
2503,27,124,60,158,0
2504,28,125,60,170,0
2505,29,126,60,171,0
2506,30,127,60,182,0
2507,32,129,60,191,0
2508,33,130,60,194,0
2509,34,131,60,198,0
2510,35,133,60,209,0
2511,36,134,60,212,0
2512,37,135,60,27,0
2513,37,145,60,32,0
2514,0,97,61,5,0
2515,2,99,61,15,0
2516,4,101,61,30,0
2517,54,154,61,29,0
2518,5,102,61,25,0
2519,6,103,61,38,0
2520,7,104,61,36,0
2521,8,105,61,39,0
2522,9,106,61,43,0
2523,10,107,61,46,0
2524,11,108,61,48,0
2525,48,148,61,59,0
2526,40,138,61,65,0
2527,12,109,61,68,0
2528,14,111,61,71,0
2529,15,112,61,70,0
2530,16,113,61,83,0
2531,17,114,61,89,0
2532,55,155,61,90,0
2533,64,161,61,96,0
2534,18,115,61,88,0
2535,19,116,61,99,0
2536,49,149,61,102,0
2537,20,117,61,119,0
2538,21,118,61,125,0
2539,22,119,61,131,0
2540,23,120,61,124,0
2541,24,121,61,140,0
2542,25,122,61,138,0
2543,50,150,61,141,0
2544,27,124,61,158,0
2545,44,142,61,159,0
2546,28,125,61,170,0
2547,29,126,61,171,0
2548,30,127,61,182,0
2549,45,143,61,180,0
2550,32,129,61,191,0
2551,33,130,61,194,0
2552,52,152,61,192,0
2553,34,131,61,198,0
2554,35,133,61,209,0
2555,37,135,61,27,0
2556,37,145,61,32,0
2557,0,97,62,5,0
2558,2,99,62,15,0
2559,3,100,62,24,0
2560,4,101,62,30,0
2561,6,103,62,38,0
2562,7,104,62,36,0
2563,8,105,62,39,0
2564,88,176,62,40,0
2565,9,106,62,43,0
2566,10,107,62,46,0
2567,11,108,62,48,0
2568,84,160,62,57,0
2569,48,148,62,59,0
2570,40,138,62,65,0
2571,12,109,62,68,0
2572,14,111,62,71,0
2573,15,112,62,70,0
2574,16,113,62,83,0
2575,17,114,62,89,0
2576,18,115,62,88,0
2577,41,139,62,101,0
2578,19,116,62,99,0
2579,42,140,62,106,0
2580,20,117,62,119,0
2581,21,118,62,125,0
2582,61,159,62,128,0
2583,22,119,62,131,0
2584,23,120,62,124,0
2585,43,141,62,129,0
2586,24,121,62,140,0
2587,25,122,62,138,0
2588,50,150,62,141,0
2589,26,123,62,136,0
2590,27,124,62,158,0
2591,51,151,62,154,0
2592,28,125,62,170,0
2593,29,126,62,171,0
2594,31,128,62,178,0
2595,32,129,62,191,0
2596,33,130,62,194,0
2597,52,152,62,192,0
2598,34,131,62,198,0
2599,35,133,62,209,0
2600,36,134,62,212,0
2601,37,135,62,27,0
2602,37,145,62,32,0
2603,0,97,63,5,0
2604,2,99,63,15,0
2605,4,101,63,30,0
2606,54,154,63,29,0
2607,6,103,63,38,0
2608,7,104,63,36,0
2609,8,105,63,39,0
2610,9,106,63,43,0
2611,10,107,63,46,0
2612,48,148,63,59,0
2613,40,138,63,65,0
2614,12,109,63,68,0
2615,14,111,63,71,0
2616,15,112,63,70,0
2617,16,113,63,83,0
2618,17,114,63,89,0
2619,89,177,63,84,0
2620,18,115,63,88,0
2621,19,116,63,99,0
2622,42,140,63,106,0
2623,20,117,63,119,0
2624,21,118,63,125,0
2625,61,159,63,128,0
2626,22,119,63,131,0
2627,43,141,63,129,0
2628,24,121,63,140,0
2629,25,122,63,138,0
2630,50,150,63,141,0
2631,26,123,63,136,0
2632,27,124,63,158,0
2633,44,142,63,159,0
2634,28,125,63,170,0
2635,29,126,63,171,0
2636,30,127,63,182,0
2637,45,143,63,180,0
2638,31,128,63,178,0
2639,32,129,63,191,0
2640,33,130,63,194,0
2641,34,131,63,198,0
2642,35,133,63,209,0
2643,36,134,63,212,0
2644,37,145,63,32,0
2645,0,97,64,5,0
2646,65,153,64,6,0
2647,2,99,64,15,0
2648,47,146,64,21,0
2649,4,101,64,30,0
2650,5,102,64,25,0
2651,7,104,64,36,0
2652,8,105,64,39,0
2653,9,106,64,43,0
2654,10,107,64,46,0
2655,11,108,64,48,0
2656,84,160,64,57,0
2657,48,148,64,59,0
2658,40,138,64,65,0
2659,12,109,64,68,0
2660,14,111,64,71,0
2661,15,112,64,70,0
2662,16,113,64,83,0
2663,17,114,64,89,0
2664,64,161,64,96,0
2665,18,115,64,88,0
2666,19,116,64,99,0
2667,49,149,64,102,0
2668,20,117,64,119,0
2669,22,119,64,131,0
2670,23,120,64,124,0
2671,24,121,64,140,0
2672,25,122,64,138,0
2673,26,123,64,136,0
2674,27,124,64,158,0
2675,44,142,64,159,0
2676,28,125,64,170,0
2677,29,126,64,171,0
2678,30,127,64,182,0
2679,45,143,64,180,0
2680,32,129,64,191,0
2681,33,130,64,194,0
2682,34,131,64,198,0
2683,35,133,64,209,0
2684,37,135,64,27,0
2685,37,145,64,32,0
2686,53,153,65,6,0
2687,38,136,65,8,0
2688,2,99,65,15,0
2689,47,146,65,21,0
2690,76,168,65,22,0
2691,4,101,65,30,0
2692,5,102,65,25,0
2693,6,103,65,38,0
2694,7,104,65,36,0
2695,8,105,65,39,0
2696,9,106,65,43,0
2697,10,107,65,46,0
2698,11,108,65,48,0
2699,84,160,65,57,0
2700,48,148,65,59,0
2701,40,138,65,65,0
2702,12,109,65,68,0
2703,13,110,65,69,0
2704,14,111,65,71,0
2705,15,112,65,70,0
2706,16,113,65,83,0
2707,17,114,65,89,0
2708,18,115,65,88,0
2709,19,116,65,99,0
2710,49,149,65,102,0
2711,20,117,65,119,0
2712,21,118,65,125,0
2713,61,159,65,128,0
2714,22,119,65,131,0
2715,43,141,65,129,0
2716,24,121,65,140,0
2717,25,122,65,138,0
2718,50,150,65,141,0
2719,27,124,65,158,0
2720,28,125,65,170,0
2721,29,126,65,171,0
2722,30,127,65,182,0
2723,45,143,65,180,0
2724,31,128,65,178,0
2725,32,129,65,191,0
2726,56,156,65,193,0
2727,34,131,65,198,0
2728,35,133,65,209,0
2729,70,134,65,212,0
2730,37,145,65,32,0
2731,0,97,66,5,0
2732,38,136,66,8,0
2733,2,99,66,15,0
2734,4,101,66,30,0
2735,54,154,66,29,0
2736,6,103,66,38,0
2737,7,104,66,36,0
2738,8,105,66,39,0
2739,88,176,66,40,0
2740,9,106,66,43,0
2741,10,107,66,46,0
2742,11,108,66,48,0
2743,84,160,66,57,0
2744,48,148,66,59,0
2745,40,138,66,65,0
2746,14,111,66,71,0
2747,15,112,66,70,0
2748,58,113,66,83,0
2749,16,113,66,83,0
2750,17,114,66,89,0
2751,18,115,66,88,0
2752,41,139,66,101,0
2753,19,116,66,99,0
2754,90,178,66,97,0
2755,20,117,66,119,0
2756,21,118,66,125,0
2757,61,159,66,128,0
2758,22,119,66,131,0
2759,23,120,66,124,0
2760,43,141,66,129,0
2761,24,121,66,140,0
2762,25,122,66,138,0
2763,50,150,66,141,0
2764,26,123,66,136,0
2765,27,124,66,158,0
2766,51,151,66,154,0
2767,28,125,66,170,0
2768,29,126,66,171,0
2769,30,127,66,182,0
2770,31,128,66,178,0
2771,32,129,66,191,0
2772,33,130,66,194,0
2773,52,152,66,192,0
2774,56,156,66,193,0
2775,34,131,66,198,0
2776,35,133,66,209,0
2777,37,145,66,32,0
2778,0,97,67,5,0
2779,2,99,67,15,0
2780,47,146,67,21,0
2781,76,168,67,22,0
2782,4,101,67,30,0
2783,6,103,67,38,0
2784,8,105,67,39,0
2785,9,106,67,43,0
2786,10,107,67,46,0
2787,11,108,67,48,0
2788,84,160,67,57,0
2789,48,148,67,59,0
2790,40,138,67,65,0
2791,13,110,67,69,0
2792,14,111,67,71,0
2793,15,112,67,70,0
2794,16,113,67,83,0
2795,17,114,67,89,0
2796,55,155,67,90,0
2797,64,161,67,96,0
2798,18,115,67,88,0
2799,19,116,67,99,0
2800,42,140,67,106,0
2801,20,117,67,119,0
2802,21,118,67,125,0
2803,22,119,67,131,0
2804,23,120,67,124,0
2805,43,141,67,129,0
2806,24,121,67,140,0
2807,25,122,67,138,0
2808,50,150,67,141,0
2809,27,124,67,158,0
2810,44,142,67,159,0
2811,28,125,67,170,0
2812,29,126,67,171,0
2813,30,127,67,182,0
2814,32,129,67,191,0
2815,33,130,67,194,0
2816,52,152,67,192,0
2817,34,131,67,198,0
2818,35,133,67,209,0
2819,70,134,67,212,0
2820,36,134,67,212,0
2821,0,97,68,5,0
2822,4,101,68,30,0
2823,5,102,68,25,0
2824,6,103,68,38,0
2825,39,137,68,33,0
2826,9,106,68,43,0
2827,10,107,68,46,0
2828,11,108,68,48,0
2829,84,160,68,57,0
2830,48,148,68,59,0
2831,40,138,68,65,0
2832,12,109,68,68,0
2833,14,111,68,71,0
2834,15,112,68,70,0
2835,16,113,68,83,0
2836,17,114,68,89,0
2837,18,115,68,88,0
2838,19,116,68,99,0
2839,20,117,68,119,0
2840,21,118,68,125,0
2841,61,159,68,128,0
2842,22,119,68,131,0
2843,23,120,68,124,0
2844,43,141,68,129,0
2845,24,121,68,140,0
2846,25,122,68,138,0
2847,50,150,68,141,0
2848,27,124,68,158,0
2849,71,142,68,159,0
2850,28,125,68,170,0
2851,29,126,68,171,0
2852,30,127,68,182,0
2853,32,129,68,191,0
2854,33,130,68,194,0
2855,52,152,68,192,0
2856,34,131,68,198,0
2857,35,133,68,209,0
2858,46,144,68,206,0
2859,36,134,68,212,0
2860,37,135,68,27,0
2861,37,145,68,32,0
2862,0,97,69,5,0
2863,53,153,69,6,0
2864,38,136,69,8,0
2865,2,99,69,15,0
2866,4,101,69,30,0
2867,6,103,69,38,0
2868,9,106,69,43,0
2869,10,107,69,46,0
2870,84,160,69,57,0
2871,48,148,69,59,0
2872,40,138,69,65,0
2873,12,109,69,68,0
2874,14,111,69,71,0
2875,16,113,69,83,0
2876,17,114,69,89,0
2877,55,155,69,90,0
2878,18,115,69,88,0
2879,19,116,69,99,0
2880,49,149,69,102,0
2881,20,117,69,119,0
2882,21,118,69,125,0
2883,22,119,69,131,0
2884,23,120,69,124,0
2885,24,121,69,140,0
2886,25,122,69,138,0
2887,50,150,69,141,0
2888,26,123,69,136,0
2889,27,124,69,158,0
2890,44,142,69,159,0
2891,28,125,69,170,0
2892,29,126,69,171,0
2893,30,127,69,182,0
2894,32,129,69,191,0
2895,33,130,69,194,0
2896,34,131,69,198,0
2897,35,133,69,209,0
2898,37,135,69,27,0
2899,0,97,70,5,0
2900,53,153,70,6,0
2901,38,136,70,8,0
2902,2,99,70,15,0
2903,47,146,70,21,0
2904,4,168,70,22,0
2905,4,101,70,30,0
2906,54,154,70,29,0
2907,5,102,70,25,0
2908,6,103,70,38,0
2909,39,137,70,33,0
2910,9,106,70,43,0
2911,10,107,70,46,0
2912,11,108,70,48,0
2913,84,160,70,57,0
2914,48,148,70,59,0
2915,40,138,70,65,0
2916,12,109,70,68,0
2917,13,110,70,69,0
2918,14,111,70,71,0
2919,16,113,70,83,0
2920,17,114,70,89,0
2921,55,155,70,90,1
2922,18,115,70,88,1
2923,41,139,70,101,1
2924,19,116,70,99,1
2925,74,167,70,112,1
2926,20,117,70,119,1
2927,21,118,70,125,1
2928,22,119,70,131,1
2929,23,120,70,124,1
2930,24,121,70,140,1
2931,25,122,70,138,1
2932,50,150,70,141,1
2933,51,151,70,154,1
2934,28,125,70,170,1
2935,29,126,70,171,1
2936,30,127,70,182,1
2937,31,128,70,178,1
2938,32,129,70,191,1
2939,33,130,70,194,1
2940,52,152,70,192,1
2941,34,131,70,198,1
2942,35,133,70,209,1
2943,37,135,70,27,1
2944,53,153,71,6,1
2945,2,99,71,15,1
2946,76,168,71,22,1
2947,4,101,71,30,1
2948,5,102,71,25,1
2949,6,103,71,38,1
2950,9,106,71,43,1
2951,10,107,71,46,1
2952,11,108,71,48,1
2953,84,160,71,57,1
2954,48,148,71,59,1
2955,12,109,71,68,1
2956,14,111,71,71,1
2957,15,112,71,70,1
2958,16,113,71,83,1
2959,17,114,71,89,1
2960,55,155,71,90,1
2961,18,115,71,88,1
2962,19,116,71,99,1
2963,49,149,71,102,1
2964,20,117,71,119,1
2965,22,119,71,131,1
2966,43,141,71,129,1
2967,24,121,71,140,1
2968,25,122,71,138,1
2969,50,150,71,141,1
2970,27,124,71,158,1
2971,51,151,71,154,1
2972,28,125,71,170,1
2973,30,127,71,182,1
2974,32,129,71,191,1
2975,33,130,71,194,1
2976,52,152,71,192,1
2977,34,131,71,198,1
2978,35,133,71,209,1
2979,37,135,71,27,1
2980,37,145,71,32,1
2981,0,97,72,5,1
2982,2,99,72,15,1
2983,4,101,72,30,1
2984,8,105,72,39,1
2985,9,106,72,43,1
2986,10,107,72,46,1
2987,11,108,72,48,1
2988,48,148,72,59,1
2989,40,138,72,65,1
2990,12,109,72,68,1
2991,14,111,72,71,1
2992,15,112,72,70,1
2993,58,113,72,83,1
2994,17,114,72,89,1
2995,59,155,72,90,1
2996,64,161,72,96,1
2997,18,115,72,88,1
2998,19,116,72,99,1
2999,49,149,72,102,1
3000,74,167,72,112,1
3001,20,117,72,119,1
3002,21,118,72,125,1
3003,22,119,72,131,1
3004,24,121,72,140,1
3005,25,122,72,138,1
3006,28,125,72,170,1
3007,29,126,72,171,1
3008,30,127,72,182,1
3009,45,143,72,180,1
3010,31,128,72,178,1
3011,32,129,72,191,1
3012,33,130,72,194,1
3013,52,152,72,192,1
3014,56,156,72,193,1
3015,34,131,72,198,1
3016,35,133,72,209,1
3017,37,135,72,27,1
3018,37,145,72,32,1
3019,0,97,73,5,1
3020,38,136,73,8,1
3021,2,99,73,15,1
3022,3,100,73,24,1
3023,47,146,73,21,1
3024,4,101,73,30,1
3025,7,104,73,36,1
3026,8,105,73,39,1
3027,9,106,73,43,1
3028,10,107,73,46,1
3029,11,108,73,48,1
3030,84,160,73,57,1
3031,48,148,73,59,1
3032,40,138,73,65,1
3033,14,111,73,71,1
3034,15,112,73,70,1
3035,58,172,73,75,1
3036,16,113,73,83,1
3037,17,114,73,89,1
3038,55,155,73,90,1
3039,18,115,73,88,1
3040,19,116,73,99,1
3041,42,140,73,106,1
3042,20,117,73,119,1
3043,21,118,73,125,1
3044,22,119,73,131,1
3045,23,120,73,124,1
3046,43,141,73,129,1
3047,24,121,73,140,1
3048,25,122,73,138,1
3049,50,150,73,141,1
3050,26,123,73,136,1
3051,51,151,73,154,1
3052,28,125,73,170,1
3053,29,126,73,171,1
3054,30,127,73,182,1
3055,31,128,73,178,1
3056,32,129,73,191,1
3057,33,130,73,194,1
3058,52,179,73,190,1
3059,56,156,73,193,1
3060,34,131,73,198,1
3061,35,133,73,209,1
3062,37,135,73,27,1
3063,37,145,73,32,1
3064,0,97,74,5,1
3065,53,153,74,6,1
3066,2,99,74,15,1
3067,4,101,74,30,1
3068,6,103,74,38,1
3069,7,104,74,36,1
3070,8,105,74,39,1
3071,88,176,74,40,1
3072,9,106,74,43,1
3073,10,107,74,46,1
3074,11,108,74,48,1
3075,84,160,74,57,1
3076,48,148,74,59,1
3077,40,138,74,65,1
3078,12,109,74,68,1
3079,14,111,74,71,1
3080,16,113,74,83,1
3081,17,114,74,89,1
3082,59,155,74,90,1
3083,18,115,74,88,1
3084,19,116,74,99,1
3085,20,117,74,119,1
3086,21,118,74,125,1
3087,61,159,74,128,1
3088,22,119,74,131,1
3089,23,120,74,124,1
3090,43,141,74,129,1
3091,24,121,74,140,1
3092,25,122,74,138,1
3093,50,150,74,141,1
3094,44,142,74,159,1
3095,28,125,74,170,1
3096,29,126,74,171,1
3097,30,127,74,182,1
3098,45,143,74,180,1
3099,31,128,74,178,1
3100,32,129,74,191,1
3101,33,130,74,194,1
3102,52,152,74,192,1
3103,34,131,74,198,1
3104,35,133,74,209,1
3105,37,135,74,27,1
3106,53,153,75,6,1
3107,38,136,75,8,1
3108,2,99,75,15,1
3109,3,100,75,24,1
3110,4,101,75,30,1
3111,8,105,75,39,1
3112,10,107,75,46,1
3113,11,108,75,48,1
3114,84,160,75,57,1
3115,48,148,75,59,1
3116,40,138,75,65,1
3117,12,109,75,68,1
3118,14,111,75,71,1
3119,15,112,75,70,1
3120,16,113,75,83,1
3121,17,114,75,89,1
3122,64,161,75,96,1
3123,18,115,75,88,1
3124,19,116,75,99,1
3125,20,117,75,119,1
3126,21,118,75,125,1
3127,22,119,75,131,1
3128,24,121,75,140,1
3129,25,122,75,138,1
3130,26,123,75,136,1
3131,51,151,75,154,1
3132,28,125,75,170,1
3133,29,126,75,171,1
3134,30,127,75,182,1
3135,45,143,75,180,1
3136,31,128,75,178,1
3137,32,129,75,191,1
3138,33,130,75,194,1
3139,52,152,75,192,1
3140,34,131,75,198,1
3141,35,133,75,209,1
3142,37,135,75,27,1
3143,53,153,76,6,1
3144,2,99,76,15,1
3145,47,146,76,21,1
3146,5,102,76,25,1
3147,6,103,76,38,1
3148,7,104,76,36,1
3149,57,157,76,34,1
3150,8,105,76,39,1
3151,9,106,76,43,1
3152,10,107,76,46,1
3153,11,108,76,48,1
3154,84,160,76,57,1
3155,48,148,76,59,1
3156,40,138,76,65,1
3157,12,109,76,68,1
3158,14,111,76,71,1
3159,15,112,76,70,1
3160,16,113,76,83,1
3161,17,114,76,89,1
3162,18,115,76,88,1
3163,19,116,76,99,1
3164,49,149,76,102,1
3165,20,117,76,119,1
3166,61,159,76,128,1
3167,22,119,76,131,1
3168,23,120,76,124,1
3169,24,121,76,140,1
3170,25,122,76,138,1
3171,50,150,76,141,1
3172,26,123,76,136,1
3173,51,151,76,154,1
3174,28,125,76,170,1
3175,29,126,76,171,1
3176,30,127,76,182,1
3177,31,128,76,178,1
3178,32,129,76,191,1
3179,33,130,76,194,1
3180,52,152,76,192,1
3181,34,131,76,198,1
3182,46,144,76,206,1
3183,37,135,76,27,1
3184,37,145,76,32,1
3185,0,97,77,5,1
3186,53,153,77,6,1
3187,2,99,77,15,1
3188,4,101,77,30,1
3189,54,154,77,29,1
3190,5,102,77,25,1
3191,6,103,77,38,1
3192,8,105,77,39,1
3193,9,106,77,43,1
3194,10,107,77,46,1
3195,48,148,77,59,1
3196,40,138,77,65,1
3197,12,109,77,68,1
3198,13,110,77,69,1
3199,14,111,77,71,1
3200,16,113,77,83,1
3201,17,114,77,89,1
3202,18,115,77,88,1
3203,19,116,77,99,1
3204,49,149,77,102,1
3205,42,140,77,106,1
3206,74,167,77,112,1
3207,20,117,77,119,1
3208,21,118,77,125,1
3209,22,119,77,131,1
3210,23,120,77,124,1
3211,24,121,77,140,1
3212,25,122,77,138,1
3213,26,123,77,136,1
3214,51,151,77,154,1
3215,28,125,77,170,1
3216,29,126,77,171,1
3217,30,127,77,182,1
3218,45,143,77,180,1
3219,32,129,77,191,1
3220,52,152,77,192,1
3221,56,156,77,193,1
3222,34,131,77,198,1
3223,35,133,77,209,1
3224,46,144,77,206,1
3225,36,134,77,212,1
3226,37,145,77,32,1
3227,0,97,78,5,1
3228,53,153,78,6,1
3229,38,136,78,8,1
3230,2,99,78,15,1
3231,4,101,78,30,1
3232,5,102,78,25,1
3233,6,103,78,38,1
3234,9,106,78,43,1
3235,10,107,78,46,1
3236,11,108,78,48,1
3237,48,148,78,59,1
3238,40,138,78,65,1
3239,12,109,78,68,1
3240,14,111,78,71,1
3241,16,113,78,83,1
3242,17,114,78,89,1
3243,55,155,78,90,1
3244,64,161,78,96,1
3245,18,115,78,88,1
3246,19,116,78,99,1
3247,74,167,78,112,1
3248,22,119,78,131,1
3249,23,120,78,124,1
3250,24,121,78,140,1
3251,25,122,78,138,1
3252,50,150,78,141,1
3253,26,123,78,136,1
3254,27,124,78,158,1
3255,44,142,78,159,1
3256,28,125,78,170,1
3257,29,126,78,171,1
3258,30,127,78,182,1
3259,45,143,78,180,1
3260,31,128,78,178,1
3261,32,129,78,191,1
3262,33,130,78,194,1
3263,52,152,78,192,1
3264,34,131,78,198,1
3265,37,135,78,27,1
3266,37,145,78,32,1
3267,0,97,79,5,1
3268,65,153,79,6,1
3269,2,99,79,15,1
3270,3,100,79,24,1
3271,4,101,79,30,1
3272,54,154,79,29,1
3273,5,102,79,25,1
3274,6,103,79,38,1
3275,7,104,79,36,1
3276,9,106,79,43,1
3277,10,107,79,46,1
3278,84,160,79,57,1
3279,48,148,79,59,1
3280,40,138,79,65,1
3281,12,109,79,68,1
3282,14,111,79,71,1
3283,16,113,79,83,1
3284,17,114,79,89,1
3285,64,161,79,96,1
