idx,src,dst,time,class,ext_roll,nh_id
61565,284,640,255003,1,0,403615
61566,284,659,255003,1,0,403620
61567,284,677,255003,1,0,403624
61568,284,748,255003,1,0,403641
61569,284,770,255003,1,0,403646
61570,284,798,255003,1,0,403658
61571,284,606,255003,1,0,403661
61572,284,660,255003,1,0,403674
61573,284,678,255003,1,0,403678
61574,284,682,255003,1,0,403679
61575,284,771,255003,1,0,403700
61576,288,638,255003,1,0,403723
61577,288,668,255003,1,0,403730
61578,288,907,255003,1,0,403735
61579,288,711,255003,1,0,403741
61580,288,761,255003,1,0,403752
61581,288,772,255003,1,0,403755
61582,288,669,255003,1,0,403784
61583,288,680,255003,1,0,403787
61584,288,716,255003,1,0,403796
61585,288,747,255003,1,0,403803
61586,288,750,255003,1,0,403804
61587,288,777,255003,1,0,403810
61588,288,793,255003,1,0,403819
61589,288,797,255003,1,0,403820
61590,288,601,255003,1,0,403822
61591,288,632,255003,1,0,403829
61592,288,640,255003,1,0,403831
61593,288,659,255003,1,0,403836
61594,288,677,255003,1,0,403840
61595,288,748,255003,1,0,403857
61596,288,770,255003,1,0,403862
61597,288,798,255003,1,0,403874
61598,288,606,255003,1,0,403877
61599,288,660,255003,1,0,403890
61600,288,678,255003,1,0,403894
61601,288,682,255003,1,0,403895
61602,288,771,255003,1,0,403916
61603,296,638,255003,1,0,403939
61604,296,887,255003,1,0,403946
61605,296,668,255003,1,0,403946
61606,296,907,255003,1,0,403951
61607,296,711,255003,1,0,403957
61608,296,761,255003,1,0,403968
61609,296,772,255003,1,0,403971
61610,296,597,255003,1,0,403983
61611,296,669,255003,1,0,404000
61612,296,680,255003,1,0,404003
61613,296,716,255003,1,0,404012
61614,296,747,255003,1,0,404019
61615,296,777,255003,1,0,404026
61616,296,793,255003,1,0,404035
61617,296,797,255003,1,0,404036
61618,296,601,255003,1,0,404038
61619,296,632,255003,1,0,404045
61620,296,640,255003,1,0,404047
61621,296,659,255003,1,0,404052
61622,296,677,255003,1,0,404056
61623,296,748,255003,1,0,404073
61624,296,770,255003,1,0,404078
61625,296,798,255003,1,0,404090
61626,296,606,255003,1,0,404093
61627,296,660,255003,1,0,404106
61628,296,678,255003,1,0,404110
61629,296,682,255003,1,0,404111
61630,296,771,255003,1,0,404132
61631,300,638,255003,1,0,404155
61632,300,653,255003,1,0,404159
61633,300,668,255003,1,0,404162
61634,300,683,255003,1,0,404166
61635,300,911,255003,1,0,404168
61636,300,915,255003,1,0,404169
61637,300,927,255003,1,0,404172
61638,300,711,255003,1,0,404173
61639,300,738,255003,1,0,404179
61640,300,746,255003,1,0,404181
61641,300,761,255003,1,0,404184
61642,300,772,255003,1,0,404187
61643,300,669,255003,1,0,404216
61644,300,680,255003,1,0,404219
61645,300,716,255003,1,0,404228
61646,300,747,255003,1,0,404235
61647,300,750,255003,1,0,404236
61648,300,777,255003,1,0,404242
61649,300,628,255003,1,0,404246
61650,300,793,255003,1,0,404251
61651,300,797,255003,1,0,404252
61652,300,601,255003,1,0,404254
61653,300,640,255003,1,0,404263
61654,300,659,255003,1,0,404268
61655,300,677,255003,1,0,404272
61656,300,748,255003,1,0,404289
61657,300,770,255003,1,0,404294
61658,300,798,255003,1,0,404306
61659,300,606,255003,1,0,404309
61660,300,660,255003,1,0,404322
61661,300,678,255003,1,0,404326
61662,300,682,255003,1,0,404327
61663,300,771,255003,1,0,404348
61664,304,638,255003,1,0,404371
61665,304,668,255003,1,0,404378
61666,304,895,255003,1,0,404380
61667,304,683,255003,1,0,404382
61668,304,687,255003,1,0,404383
61669,304,911,255003,1,0,404384
61670,304,915,255003,1,0,404385
61671,304,927,255003,1,0,404388
61672,304,711,255003,1,0,404389
61673,304,723,255003,1,0,404391
61674,304,738,255003,1,0,404395
61675,304,746,255003,1,0,404397
61676,304,761,255003,1,0,404400
61677,304,772,255003,1,0,404403
61678,304,669,255003,1,0,404432
61679,304,716,255003,1,0,404444
61680,304,747,255003,1,0,404451
61681,304,750,255003,1,0,404452
61682,304,777,255003,1,0,404458
61683,304,785,255003,1,0,404460
61684,304,628,255003,1,0,404462
61685,304,793,255003,1,0,404467
61686,304,797,255003,1,0,404468
61687,304,601,255003,1,0,404470
61688,304,640,255003,1,0,404479
61689,304,677,255003,1,0,404488
61690,304,748,255003,1,0,404505
61691,304,751,255003,1,0,404506
61692,304,770,255003,1,0,404510
61693,304,798,255003,1,0,404522
61694,304,606,255003,1,0,404525
61695,304,660,255003,1,0,404538
61696,304,678,255003,1,0,404542
61697,304,682,255003,1,0,404543
61698,304,771,255003,1,0,404564
61699,308,638,255003,1,0,404587
61700,308,653,255003,1,0,404591
61701,308,668,255003,1,0,404594
61702,308,895,255003,1,0,404596
61703,308,683,255003,1,0,404598
61704,308,911,255003,1,0,404600
61705,308,915,255003,1,0,404601
61706,308,711,255003,1,0,404605
61707,308,723,255003,1,0,404607
61708,308,746,255003,1,0,404613
61709,308,761,255003,1,0,404616
61710,308,772,255003,1,0,404619
61711,308,669,255003,1,0,404648
61712,308,680,255003,1,0,404651
61713,308,716,255003,1,0,404660
61714,308,747,255003,1,0,404667
61715,308,750,255003,1,0,404668
61716,308,777,255003,1,0,404674
61717,308,628,255003,1,0,404678
61718,308,793,255003,1,0,404683
61719,308,797,255003,1,0,404684
61720,308,601,255003,1,0,404686
61721,308,632,255003,1,0,404693
61722,308,640,255003,1,0,404695
61723,308,677,255003,1,0,404704
61724,308,748,255003,1,0,404721
61725,308,770,255003,1,0,404726
61726,308,798,255003,1,0,404738
61727,308,606,255003,1,0,404741
61728,308,660,255003,1,0,404754
61729,308,678,255003,1,0,404758
61730,308,682,255003,1,0,404759
61731,308,771,255003,1,0,404780
61732,312,614,255003,1,0,404798
61733,312,638,255003,1,0,404803
61734,312,653,255003,1,0,404807
61735,312,668,255003,1,0,404810
61736,312,683,255003,1,0,404814
61737,312,911,255003,1,0,404816
61738,312,915,255003,1,0,404817
61739,312,711,255003,1,0,404821
61740,312,723,255003,1,0,404823
61741,312,738,255003,1,0,404827
61742,312,761,255003,1,0,404832
61743,312,772,255003,1,0,404835
61744,312,669,255003,1,0,404864
61745,312,680,255003,1,0,404867
61746,312,716,255003,1,0,404876
61747,312,747,255003,1,0,404883
61748,312,750,255003,1,0,404884
61749,312,777,255003,1,0,404890
61750,312,628,255003,1,0,404894
61751,312,793,255003,1,0,404899
61752,312,797,255003,1,0,404900
61753,312,601,255003,1,0,404902
61754,312,632,255003,1,0,404909
61755,312,640,255003,1,0,404911
61756,312,677,255003,1,0,404920
61757,312,748,255003,1,0,404937
61758,312,770,255003,1,0,404942
61759,312,798,255003,1,0,404954
61760,312,606,255003,1,0,404957
61761,312,660,255003,1,0,404970
61762,312,678,255003,1,0,404974
61763,312,682,255003,1,0,404975
61764,312,771,255003,1,0,404996
61765,316,638,255003,1,0,405019
61766,316,653,255003,1,0,405023
61767,316,668,255003,1,0,405026
61768,316,683,255003,1,0,405030
61769,316,911,255003,1,0,405032
61770,316,927,255003,1,0,405036
61771,316,711,255003,1,0,405037
61772,316,761,255003,1,0,405048
61773,316,772,255003,1,0,405051
61774,316,669,255003,1,0,405080
61775,316,680,255003,1,0,405083
61776,316,716,255003,1,0,405092
61777,316,747,255003,1,0,405099
61778,316,777,255003,1,0,405106
61779,316,628,255003,1,0,405110
61780,316,793,255003,1,0,405115
61781,316,797,255003,1,0,405116
61782,316,601,255003,1,0,405118
61783,316,640,255003,1,0,405127
61784,316,659,255003,1,0,405132
61785,316,677,255003,1,0,405136
61786,316,748,255003,1,0,405153
61787,316,770,255003,1,0,405158
61788,316,798,255003,1,0,405170
61789,316,606,255003,1,0,405173
61790,316,660,255003,1,0,405186
61791,316,678,255003,1,0,405190
61792,316,682,255003,1,0,405191
61793,316,771,255003,1,0,405212
61794,320,638,255003,1,0,405235
61795,320,653,255003,1,0,405239
61796,320,668,255003,1,0,405242
61797,320,691,255003,1,0,405248
61798,320,919,255003,1,0,405250
61799,320,943,255003,1,0,405255
61800,320,761,255003,1,0,405264
61801,320,772,255003,1,0,405267
61802,320,669,255003,1,0,405296
61803,320,680,255003,1,0,405299
61804,320,688,255003,1,0,405301
61805,320,716,255003,1,0,405308
61806,320,747,255003,1,0,405315
61807,320,777,255003,1,0,405322
61808,320,793,255003,1,0,405331
61809,320,797,255003,1,0,405332
61810,320,601,255003,1,0,405334
61811,320,640,255003,1,0,405343
61812,320,659,255003,1,0,405348
61813,320,666,255003,1,0,405349
61814,320,677,255003,1,0,405352
61815,320,748,255003,1,0,405369
61816,320,770,255003,1,0,405374
61817,320,798,255003,1,0,405386
61818,320,606,255003,1,0,405389
61819,320,660,255003,1,0,405402
61820,320,678,255003,1,0,405406
61821,320,682,255003,1,0,405407
61822,320,698,255003,1,0,405411
61823,320,771,255003,1,0,405428
61824,324,638,255003,1,0,405451
61825,324,653,255003,1,0,405455
61826,324,691,255003,1,0,405464
61827,324,919,255003,1,0,405466
61828,324,943,255003,1,0,405471
61829,324,723,255003,1,0,405471
61830,324,761,255003,1,0,405480
61831,324,772,255003,1,0,405483
61832,324,669,255003,1,0,405512
61833,324,680,255003,1,0,405515
61834,324,716,255003,1,0,405524
61835,324,747,255003,1,0,405531
61836,324,777,255003,1,0,405538
61837,324,793,255003,1,0,405547
61838,324,797,255003,1,0,405548
61839,324,601,255003,1,0,405550
61840,324,640,255003,1,0,405559
61841,324,659,255003,1,0,405564
61842,324,666,255003,1,0,405565
61843,324,677,255003,1,0,405568
61844,324,748,255003,1,0,405585
61845,324,770,255003,1,0,405590
61846,324,798,255003,1,0,405602
61847,324,606,255003,1,0,405605
61848,324,660,255003,1,0,405618
61849,324,678,255003,1,0,405622
61850,324,682,255003,1,0,405623
61851,324,698,255003,1,0,405627
61852,324,771,255003,1,0,405644
61853,328,638,255003,1,0,405667
61854,328,653,255003,1,0,405671
61855,328,903,255003,1,0,405678
61856,328,919,255003,1,0,405682
61857,328,943,255003,1,0,405687
61858,328,723,255003,1,0,405687
61859,328,761,255003,1,0,405696
61860,328,772,255003,1,0,405699
61861,328,669,255003,1,0,405728
61862,328,680,255003,1,0,405731
61863,328,716,255003,1,0,405740
61864,328,747,255003,1,0,405747
61865,328,777,255003,1,0,405754
61866,328,793,255003,1,0,405763
61867,328,797,255003,1,0,405764
61868,328,601,255003,1,0,405766
61869,328,640,255003,1,0,405775
61870,328,659,255003,1,0,405780
61871,328,666,255003,1,0,405781
61872,328,677,255003,1,0,405784
61873,328,748,255003,1,0,405801
61874,328,770,255003,1,0,405806
61875,328,798,255003,1,0,405818
61876,328,606,255003,1,0,405821
61877,328,660,255003,1,0,405834
61878,328,678,255003,1,0,405838
61879,328,682,255003,1,0,405839
61880,328,698,255003,1,0,405843
61881,328,771,255003,1,0,405860
61882,336,638,255003,1,0,405883
61883,336,668,255003,1,0,405890
61884,336,683,255003,1,0,405894
61885,336,691,255003,1,0,405896
61886,336,923,255003,1,0,405899
61887,336,927,255003,1,0,405900
61888,336,931,255003,1,0,405901
61889,336,746,255003,1,0,405909
61890,336,761,255003,1,0,405912
61891,336,772,255003,1,0,405915
61892,336,669,255003,1,0,405944
61893,336,688,255003,1,0,405949
61894,336,716,255003,1,0,405956
61895,336,747,255003,1,0,405963
61896,336,777,255003,1,0,405970
61897,336,628,255003,1,0,405974
61898,336,793,255003,1,0,405979
61899,336,797,255003,1,0,405980
61900,336,601,255003,1,0,405982
61901,336,640,255003,1,0,405991
61902,336,659,255003,1,0,405996
61903,336,677,255003,1,0,406000
61904,336,748,255003,1,0,406017
61905,336,763,255003,1,0,406020
61906,336,770,255003,1,0,406022
61907,336,798,255003,1,0,406034
61908,336,606,255003,1,0,406037
61909,336,660,255003,1,0,406050
61910,336,678,255003,1,0,406054
61911,336,682,255003,1,0,406055
61912,336,771,255003,1,0,406076
61913,340,638,255003,1,0,406099
61914,340,668,255003,1,0,406106
61915,340,683,255003,1,0,406110
61916,340,923,255003,1,0,406115
61917,340,927,255003,1,0,406116
61918,340,746,255003,1,0,406125
61919,340,761,255003,1,0,406128
61920,340,772,255003,1,0,406131
61921,340,669,255003,1,0,406160
61922,340,688,255003,1,0,406165
61923,340,716,255003,1,0,406172
61924,340,747,255003,1,0,406179
61925,340,777,255003,1,0,406186
61926,340,628,255003,1,0,406190
61927,340,793,255003,1,0,406195
61928,340,797,255003,1,0,406196
61929,340,601,255003,1,0,406198
61930,340,640,255003,1,0,406207
61931,340,659,255003,1,0,406212
61932,340,677,255003,1,0,406216
61933,340,748,255003,1,0,406233
61934,340,751,255003,1,0,406234
61935,340,770,255003,1,0,406238
61936,340,798,255003,1,0,406250
61937,340,606,255003,1,0,406253
61938,340,660,255003,1,0,406266
61939,340,678,255003,1,0,406270
61940,340,682,255003,1,0,406271
61941,340,771,255003,1,0,406292
61942,344,638,255003,1,0,406315
61943,344,668,255003,1,0,406322
61944,344,683,255003,1,0,406326
61945,344,911,255003,1,0,406328
61946,344,923,255003,1,0,406331
61947,344,927,255003,1,0,406332
61948,344,931,255003,1,0,406333
61949,344,711,255003,1,0,406333
61950,344,746,255003,1,0,406341
61951,344,761,255003,1,0,406344
61952,344,772,255003,1,0,406347
61953,344,669,255003,1,0,406376
61954,344,680,255003,1,0,406379
61955,344,688,255003,1,0,406381
61956,344,716,255003,1,0,406388
61957,344,747,255003,1,0,406395
61958,344,777,255003,1,0,406402
61959,344,628,255003,1,0,406406
61960,344,793,255003,1,0,406411
61961,344,797,255003,1,0,406412
61962,344,601,255003,1,0,406414
61963,344,640,255003,1,0,406423
61964,344,659,255003,1,0,406428
61965,344,677,255003,1,0,406432
61966,344,748,255003,1,0,406449
61967,344,770,255003,1,0,406454
61968,344,798,255003,1,0,406466
61969,344,606,255003,1,0,406469
61970,344,660,255003,1,0,406482
61971,344,678,255003,1,0,406486
61972,344,682,255003,1,0,406487
61973,344,771,255003,1,0,406508
61974,348,638,255003,1,0,406531
61975,348,668,255003,1,0,406538
61976,348,683,255003,1,0,406542
61977,348,911,255003,1,0,406544
61978,348,923,255003,1,0,406547
61979,348,927,255003,1,0,406548
61980,348,931,255003,1,0,406549
61981,348,711,255003,1,0,406549
61982,348,738,255003,1,0,406555
61983,348,746,255003,1,0,406557
61984,348,761,255003,1,0,406560
61985,348,772,255003,1,0,406563
61986,348,669,255003,1,0,406592
61987,348,688,255003,1,0,406597
61988,348,716,255003,1,0,406604
61989,348,747,255003,1,0,406611
61990,348,777,255003,1,0,406618
61991,348,628,255003,1,0,406622
61992,348,793,255003,1,0,406627
61993,348,797,255003,1,0,406628
61994,348,601,255003,1,0,406630
61995,348,640,255003,1,0,406639
61996,348,659,255003,1,0,406644
61997,348,677,255003,1,0,406648
61998,348,748,255003,1,0,406665
61999,348,751,255003,1,0,406666
62000,348,763,255003,1,0,406668
62001,348,770,255003,1,0,406670
62002,348,798,255003,1,0,406682
62003,348,606,255003,1,0,406685
62004,348,660,255003,1,0,406698
62005,348,678,255003,1,0,406702
62006,348,682,255003,1,0,406703
62007,348,771,255003,1,0,406724
62008,352,638,255003,1,0,406747
62009,352,653,255003,1,0,406751
62010,352,668,255003,1,0,406754
62011,352,683,255003,1,0,406758
62012,352,691,255003,1,0,406760
62013,352,923,255003,1,0,406763
62014,352,931,255003,1,0,406765
62015,352,943,255003,1,0,406767
62016,352,761,255003,1,0,406776
62017,352,772,255003,1,0,406779
62018,352,669,255003,1,0,406808
62019,352,680,255003,1,0,406811
62020,352,688,255003,1,0,406813
62021,352,716,255003,1,0,406820
62022,352,747,255003,1,0,406827
62023,352,777,255003,1,0,406834
62024,352,793,255003,1,0,406843
62025,352,797,255003,1,0,406844
62026,352,601,255003,1,0,406846
62027,352,640,255003,1,0,406855
62028,352,659,255003,1,0,406860
62029,352,666,255003,1,0,406861
62030,352,677,255003,1,0,406864
62031,352,748,255003,1,0,406881
62032,352,763,255003,1,0,406884
62033,352,770,255003,1,0,406886
62034,352,798,255003,1,0,406898
62035,352,606,255003,1,0,406901
62036,352,660,255003,1,0,406914
62037,352,678,255003,1,0,406918
62038,352,682,255003,1,0,406919
62039,352,698,255003,1,0,406923
62040,352,771,255003,1,0,406940
62041,360,638,255003,1,0,406963
62042,360,653,255003,1,0,406967
62043,360,691,255003,1,0,406976
62044,360,699,255003,1,0,406978
62045,360,703,255003,1,0,406979
62046,360,955,255003,1,0,406986
62047,360,738,255003,1,0,406987
62048,360,761,255003,1,0,406992
62049,360,772,255003,1,0,406995
62050,360,669,255003,1,0,407024
62051,360,680,255003,1,0,407027
62052,360,688,255003,1,0,407029
62053,360,716,255003,1,0,407036
62054,360,747,255003,1,0,407043
62055,360,777,255003,1,0,407050
62056,360,793,255003,1,0,407059
62057,360,797,255003,1,0,407060
62058,360,601,255003,1,0,407062
62059,360,640,255003,1,0,407071
62060,360,659,255003,1,0,407076
62061,360,666,255003,1,0,407077
62062,360,677,255003,1,0,407080
62063,360,748,255003,1,0,407097
62064,360,763,255003,1,0,407100
62065,360,770,255003,1,0,407102
62066,360,798,255003,1,0,407114
62067,360,606,255003,1,0,407117
62068,360,660,255003,1,0,407130
62069,360,678,255003,1,0,407134
62070,360,682,255003,1,0,407135
62071,360,698,255003,1,0,407139
62072,360,771,255003,1,0,407156
62073,364,638,255003,1,0,407179
62074,364,653,255003,1,0,407183
62075,364,668,255003,1,0,407186
62076,364,683,255003,1,0,407190
62077,364,691,255003,1,0,407192
62078,364,699,255003,1,0,407194
62079,364,931,255003,1,0,407197
62080,364,738,255003,1,0,407203
62081,364,761,255003,1,0,407208
62082,364,772,255003,1,0,407211
62083,364,669,255003,1,0,407240
62084,364,688,255003,1,0,407245
62085,364,716,255003,1,0,407252
62086,364,747,255003,1,0,407259
62087,364,777,255003,1,0,407266
62088,364,628,255003,1,0,407270
62089,364,793,255003,1,0,407275
62090,364,797,255003,1,0,407276
62091,364,601,255003,1,0,407278
62092,364,640,255003,1,0,407287
62093,364,659,255003,1,0,407292
62094,364,666,255003,1,0,407293
62095,364,677,255003,1,0,407296
62096,364,748,255003,1,0,407313
62097,364,763,255003,1,0,407316
62098,364,770,255003,1,0,407318
62099,364,798,255003,1,0,407330
62100,364,606,255003,1,0,407333
62101,364,660,255003,1,0,407346
62102,364,678,255003,1,0,407350
62103,364,682,255003,1,0,407351
62104,364,771,255003,1,0,407372
62105,368,638,255003,1,0,407395
62106,368,653,255003,1,0,407399
62107,368,668,255003,1,0,407402
62108,368,683,255003,1,0,407406
62109,368,691,255003,1,0,407408
62110,368,699,255003,1,0,407410
62111,368,703,255003,1,0,407411
62112,368,931,255003,1,0,407413
62113,368,738,255003,1,0,407419
62114,368,746,255003,1,0,407421
62115,368,761,255003,1,0,407424
62116,368,772,255003,1,0,407427
62117,368,669,255003,1,0,407456
62118,368,688,255003,1,0,407461
62119,368,716,255003,1,0,407468
62120,368,747,255003,1,0,407475
62121,368,777,255003,1,0,407482
62122,368,628,255003,1,0,407486
62123,368,793,255003,1,0,407491
62124,368,797,255003,1,0,407492
62125,368,601,255003,1,0,407494
62126,368,640,255003,1,0,407503
62127,368,659,255003,1,0,407508
62128,368,666,255003,1,0,407509
62129,368,677,255003,1,0,407512
62130,368,748,255003,1,0,407529
62131,368,763,255003,1,0,407532
62132,368,770,255003,1,0,407534
62133,368,798,255003,1,0,407546
62134,368,606,255003,1,0,407549
62135,368,660,255003,1,0,407562
62136,368,678,255003,1,0,407566
62137,368,682,255003,1,0,407567
62138,368,698,255003,1,0,407571
62139,368,714,255003,1,0,407575
62140,368,771,255003,1,0,407588
62141,372,638,255003,1,0,407611
62142,372,653,255003,1,0,407615
62143,372,691,255003,1,0,407624
62144,372,919,255003,1,0,407626
62145,372,699,255003,1,0,407626
62146,372,935,255003,1,0,407630
62147,372,943,255003,1,0,407631
62148,372,761,255003,1,0,407640
62149,372,772,255003,1,0,407643
62150,372,669,255003,1,0,407672
62151,372,680,255003,1,0,407675
62152,372,688,255003,1,0,407677
62153,372,716,255003,1,0,407684
62154,372,747,255003,1,0,407691
62155,372,777,255003,1,0,407698
62156,372,793,255003,1,0,407707
62157,372,797,255003,1,0,407708
62158,372,601,255003,1,0,407710
62159,372,640,255003,1,0,407719
62160,372,659,255003,1,0,407724
62161,372,666,255003,1,0,407725
62162,372,677,255003,1,0,407728
62163,372,748,255003,1,0,407745
62164,372,763,255003,1,0,407748
62165,372,770,255003,1,0,407750
62166,372,798,255003,1,0,407762
62167,372,606,255003,1,0,407765
62168,372,660,255003,1,0,407778
62169,372,678,255003,1,0,407782
62170,372,682,255003,1,0,407783
62171,372,698,255003,1,0,407787
62172,372,771,255003,1,0,407804
62173,380,638,255003,1,0,407827
62174,380,653,255003,1,0,407831
62175,380,691,255003,1,0,407840
62176,380,699,255003,1,0,407842
62177,380,935,255003,1,0,407846
62178,380,761,255003,1,0,407856
62179,380,772,255003,1,0,407859
62180,380,669,255003,1,0,407888
62181,380,680,255003,1,0,407891
62182,380,688,255003,1,0,407893
62183,380,716,255003,1,0,407900
62184,380,777,255003,1,0,407914
62185,380,793,255003,1,0,407923
62186,380,797,255003,1,0,407924
62187,380,601,255003,1,0,407926
62188,380,640,255003,1,0,407935
62189,380,659,255003,1,0,407940
62190,380,666,255003,1,0,407941
62191,380,677,255003,1,0,407944
62192,380,748,255003,1,0,407961
62193,380,763,255003,1,0,407964
62194,380,770,255003,1,0,407966
62195,380,798,255003,1,0,407978
62196,380,606,255003,1,0,407981
62197,380,660,255003,1,0,407994
62198,380,678,255003,1,0,407998
62199,380,682,255003,1,0,407999
62200,380,698,255003,1,0,408003
62201,380,771,255003,1,0,408020
62202,384,638,255003,1,0,408043
62203,384,653,255003,1,0,408047
62204,384,691,255003,1,0,408056
62205,384,919,255003,1,0,408058
62206,384,935,255003,1,0,408062
62207,384,943,255003,1,0,408063
62208,384,761,255003,1,0,408072
62209,384,772,255003,1,0,408075
62210,384,669,255003,1,0,408104
62211,384,680,255003,1,0,408107
62212,384,688,255003,1,0,408109
62213,384,716,255003,1,0,408116
62214,384,747,255003,1,0,408123
62215,384,777,255003,1,0,408130
62216,384,793,255003,1,0,408139
62217,384,797,255003,1,0,408140
62218,384,601,255003,1,0,408142
62219,384,640,255003,1,0,408151
62220,384,659,255003,1,0,408156
62221,384,666,255003,1,0,408157
62222,384,677,255003,1,0,408160
62223,384,748,255003,1,0,408177
62224,384,770,255003,1,0,408182
62225,384,798,255003,1,0,408194
62226,384,606,255003,1,0,408197
62227,384,660,255003,1,0,408210
62228,384,678,255003,1,0,408214
62229,384,682,255003,1,0,408215
62230,384,698,255003,1,0,408219
62231,384,771,255003,1,0,408236
62232,388,638,255003,1,0,408259
62233,388,653,255003,1,0,408263
62234,388,691,255003,1,0,408272
62235,388,935,255003,1,0,408278
62236,388,943,255003,1,0,408279
62237,388,761,255003,1,0,408288
62238,388,772,255003,1,0,408291
62239,388,669,255003,1,0,408320
62240,388,680,255003,1,0,408323
62241,388,688,255003,1,0,408325
62242,388,716,255003,1,0,408332
62243,388,747,255003,1,0,408339
62244,388,777,255003,1,0,408346
62245,388,793,255003,1,0,408355
62246,388,797,255003,1,0,408356
62247,388,601,255003,1,0,408358
62248,388,640,255003,1,0,408367
62249,388,659,255003,1,0,408372
62250,388,666,255003,1,0,408373
62251,388,677,255003,1,0,408376
62252,388,748,255003,1,0,408393
62253,388,770,255003,1,0,408398
62254,388,798,255003,1,0,408410
62255,388,606,255003,1,0,408413
62256,388,660,255003,1,0,408426
62257,388,678,255003,1,0,408430
62258,388,682,255003,1,0,408431
62259,388,698,255003,1,0,408435
62260,388,771,255003,1,0,408452
62261,392,638,255003,1,0,408475
62262,392,653,255003,1,0,408479
62263,392,691,255003,1,0,408488
62264,392,699,255003,1,0,408490
62265,392,703,255003,1,0,408491
62266,392,935,255003,1,0,408494
62267,392,955,255003,1,0,408498
62268,392,761,255003,1,0,408504
62269,392,772,255003,1,0,408507
62270,392,669,255003,1,0,408536
62271,392,680,255003,1,0,408539
62272,392,688,255003,1,0,408541
62273,392,716,255003,1,0,408548
62274,392,747,255003,1,0,408555
62275,392,777,255003,1,0,408562
62276,392,793,255003,1,0,408571
62277,392,797,255003,1,0,408572
62278,392,601,255003,1,0,408574
62279,392,640,255003,1,0,408583
62280,392,659,255003,1,0,408588
62281,392,666,255003,1,0,408589
62282,392,677,255003,1,0,408592
62283,392,748,255003,1,0,408609
62284,392,763,255003,1,0,408612
62285,392,770,255003,1,0,408614
62286,392,798,255003,1,0,408626
62287,392,606,255003,1,0,408629
62288,392,660,255003,1,0,408642
62289,392,678,255003,1,0,408646
62290,392,682,255003,1,0,408647
62291,392,698,255003,1,0,408651
62292,392,771,255003,1,0,408668
62293,396,638,255003,1,0,408691
62294,396,653,255003,1,0,408695
62295,396,668,255003,1,0,408698
62296,396,691,255003,1,0,408704
62297,396,699,255003,1,0,408706
62298,396,703,255003,1,0,408707
62299,396,947,255003,1,0,408712
62300,396,959,255003,1,0,408715
62301,396,738,255003,1,0,408715
62302,396,772,255003,1,0,408723
62303,396,669,255003,1,0,408752
62304,396,688,255003,1,0,408757
62305,396,716,255003,1,0,408764
62306,396,747,255003,1,0,408771
62307,396,777,255003,1,0,408778
62308,396,793,255003,1,0,408787
62309,396,797,255003,1,0,408788
62310,396,601,255003,1,0,408790
62311,396,640,255003,1,0,408799
62312,396,659,255003,1,0,408804
62313,396,666,255003,1,0,408805
62314,396,677,255003,1,0,408808
62315,396,748,255003,1,0,408825
62316,396,763,255003,1,0,408828
62317,396,770,255003,1,0,408830
62318,396,798,255003,1,0,408842
62319,396,606,255003,1,0,408845
62320,396,660,255003,1,0,408858
62321,396,678,255003,1,0,408862
62322,396,682,255003,1,0,408863
62323,396,698,255003,1,0,408867
62324,396,714,255003,1,0,408871
62325,396,771,255003,1,0,408884
62326,400,638,255003,1,0,408907
62327,400,668,255003,1,0,408914
62328,400,691,255003,1,0,408920
62329,400,699,255003,1,0,408922
62330,400,703,255003,1,0,408923
62331,400,931,255003,1,0,408925
62332,400,947,255003,1,0,408928
62333,400,959,255003,1,0,408931
62334,400,761,255003,1,0,408936
62335,400,772,255003,1,0,408939
62336,400,669,255003,1,0,408968
62337,400,688,255003,1,0,408973
62338,400,716,255003,1,0,408980
62339,400,747,255003,1,0,408987
62340,400,777,255003,1,0,408994
62341,400,793,255003,1,0,409003
62342,400,797,255003,1,0,409004
62343,400,601,255003,1,0,409006
62344,400,640,255003,1,0,409015
62345,400,659,255003,1,0,409020
62346,400,666,255003,1,0,409021
62347,400,677,255003,1,0,409024
62348,400,748,255003,1,0,409041
62349,400,763,255003,1,0,409044
62350,400,770,255003,1,0,409046
62351,400,798,255003,1,0,409058
62352,400,606,255003,1,0,409061
62353,400,660,255003,1,0,409074
62354,400,678,255003,1,0,409078
62355,400,682,255003,1,0,409079
62356,400,698,255003,1,0,409083
62357,400,714,255003,1,0,409087
62358,400,771,255003,1,0,409100
62359,404,638,255003,1,0,409123
62360,404,668,255003,1,0,409130
62361,404,683,255003,1,0,409134
62362,404,691,255003,1,0,409136
62363,404,699,255003,1,0,409138
62364,404,923,255003,1,0,409139
62365,404,931,255003,1,0,409141
62366,404,947,255003,1,0,409144
62367,404,746,255003,1,0,409149
62368,404,761,255003,1,0,409152
62369,404,772,255003,1,0,409155
62370,404,669,255003,1,0,409184
62371,404,688,255003,1,0,409189
62372,404,716,255003,1,0,409196
62373,404,747,255003,1,0,409203
62374,404,777,255003,1,0,409210
62375,404,793,255003,1,0,409219
62376,404,797,255003,1,0,409220
62377,404,601,255003,1,0,409222
62378,404,640,255003,1,0,409231
62379,404,659,255003,1,0,409236
62380,404,666,255003,1,0,409237
62381,404,677,255003,1,0,409240
62382,404,748,255003,1,0,409257
62383,404,763,255003,1,0,409260
62384,404,770,255003,1,0,409262
62385,404,798,255003,1,0,409274
62386,404,606,255003,1,0,409277
